     Length of density array =  93
 Length of temperature array = 353
     ln D          ln T          ln Lambda
     g/cm3           K          erg/(cm3 s)
  -3.707162E+01  9.177446E+00 -1.250352E+01
  -3.707162E+01  9.197183E+00 -1.261035E+01
  -3.707162E+01  9.216919E+00 -1.271556E+01
  -3.707162E+01  9.236656E+00 -1.281917E+01
  -3.707162E+01  9.256392E+00 -1.292122E+01
  -3.707162E+01  9.276129E+00 -1.302173E+01
  -3.707162E+01  9.295865E+00 -1.312073E+01
  -3.707162E+01  9.315601E+00 -1.321826E+01
  -3.707162E+01  9.335338E+00 -1.331433E+01
  -3.707162E+01  9.355074E+00 -1.340898E+01
  -3.707162E+01  9.374811E+00 -1.350224E+01
  -3.707162E+01  9.394547E+00 -1.359413E+01
  -3.707162E+01  9.414284E+00 -1.368468E+01
  -3.707162E+01  9.434020E+00 -1.377391E+01
  -3.707162E+01  9.453757E+00 -1.386186E+01
  -3.707162E+01  9.473493E+00 -1.394854E+01
  -3.707162E+01  9.493229E+00 -1.403398E+01
  -3.707162E+01  9.512966E+00 -1.411821E+01
  -3.707162E+01  9.532702E+00 -1.420125E+01
  -3.707162E+01  9.552439E+00 -1.428312E+01
  -3.707162E+01  9.572175E+00 -1.436385E+01
  -3.707162E+01  9.591912E+00 -1.444346E+01
  -3.707162E+01  9.611648E+00 -1.452197E+01
  -3.707162E+01  9.631385E+00 -1.459940E+01
  -3.707162E+01  9.651121E+00 -1.467578E+01
  -3.707162E+01  9.670857E+00 -1.475113E+01
  -3.707162E+01  9.690594E+00 -1.482547E+01
  -3.707162E+01  9.710330E+00 -1.489881E+01
  -3.707162E+01  9.730067E+00 -1.497119E+01
  -3.707162E+01  9.749803E+00 -1.504261E+01
  -3.707162E+01  9.769540E+00 -1.511311E+01
  -3.707162E+01  9.789276E+00 -1.518269E+01
  -3.707162E+01  9.809012E+00 -1.525137E+01
  -3.707162E+01  9.828749E+00 -1.531919E+01
  -3.707162E+01  9.848485E+00 -1.538614E+01
  -3.707162E+01  9.868222E+00 -1.545226E+01
  -3.707162E+01  9.887958E+00 -1.551755E+01
  -3.707162E+01  9.907695E+00 -1.558204E+01
  -3.707162E+01  9.927431E+00 -1.564574E+01
  -3.707162E+01  9.947168E+00 -1.570867E+01
  -3.707162E+01  9.966904E+00 -1.577084E+01
  -3.707162E+01  9.986640E+00 -1.583227E+01
  -3.707162E+01  1.000638E+01 -1.589297E+01
  -3.707162E+01  1.002611E+01 -1.595297E+01
  -3.707162E+01  1.004585E+01 -1.601226E+01
  -3.707162E+01  1.006559E+01 -1.607088E+01
  -3.707162E+01  1.008532E+01 -1.612882E+01
  -3.707162E+01  1.010506E+01 -1.618611E+01
  -3.707162E+01  1.012480E+01 -1.624276E+01
  -3.707162E+01  1.014453E+01 -1.629878E+01
  -3.707162E+01  1.016427E+01 -1.635418E+01
  -3.707162E+01  1.018400E+01 -1.640897E+01
  -3.707162E+01  1.020374E+01 -1.646317E+01
  -3.707162E+01  1.022348E+01 -1.651679E+01
  -3.707162E+01  1.024321E+01 -1.656984E+01
  -3.707162E+01  1.026295E+01 -1.662233E+01
  -3.707162E+01  1.028269E+01 -1.667427E+01
  -3.707162E+01  1.030242E+01 -1.672567E+01
  -3.707162E+01  1.032216E+01 -1.677653E+01
  -3.707162E+01  1.034190E+01 -1.682688E+01
  -3.707162E+01  1.036163E+01 -1.687672E+01
  -3.707162E+01  1.038137E+01 -1.692605E+01
  -3.707162E+01  1.040111E+01 -1.697489E+01
  -3.707162E+01  1.042084E+01 -1.702324E+01
  -3.707162E+01  1.044058E+01 -1.707111E+01
